text_summary,label_id
"Description: A tool to mass report any Facebook account, page, groups and remove them from Facebook using cookies. Primary language: Shell. large codebase. 8 stars (low visibility). no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 53 days old (recent). No merged pull requests recorded. No formal releases. 1 open issues (active issue tracking). No CI/CD workflows detected. basic README (1457 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.2963. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, wiki enabled, no topics declared, young and actively developed.",1
"Description: Framework for Monorepo to build high level Terraform Workflows by GitHub Actions. Primary language: TypeScript. Topics: github-actions, oss, terraform. very large codebase. 383 stars (good visibility). 49 forks (modest community interest). 30 contributors (large team). 300 commits in last 90 days (~100.0/month, high activity). updated today. 4.4 years old (mature repository). 298 merged pull requests. 203 releases published. 59 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (2170 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.5427. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",2
"Primary language: TypeScript. large codebase. no stars. no forks. solo project (1 contributor). 9 commits in last 90 days (~3.0/month, low activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",1
"Description: A curated list of awesome LLM/VLM/VLA/World Model for Autonomous Driving(LLM4AD) resources (continually updated). Topics: large-language-models, vision-language-action-model, vision-language-model, world-model. medium-sized codebase. 1828 stars (high visibility). 107 forks (notable community interest). 5 contributors (medium team). 63 commits in last 90 days (~21.0/month, high activity). updated today. 2.6 years old (mature repository). 26 merged pull requests. No formal releases. 2 open issues (issue tracker rarely used). No CI/CD workflows detected. detailed README (441050 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 4.0104. Combined engineering signals: multi-contributor team, no automated CI/CD, some PR review activity, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",4
"Description: Build Container Images In Kubernetes. Primary language: Go. large codebase. 917 stars (good visibility). 90 forks (notable community interest). 298 contributors (large team). 82 commits in last 90 days (~27.33/month, high activity). updated today. 356 days old (established). 256 merged pull requests. 16 releases published. 14 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (59514 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 5.6415. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, no topics declared, mature and currently active.",2
"Description: Auto-generated agent skills from trending data engineering repos, by ara.so. medium-sized codebase. 1 stars (very low visibility). no forks. solo project (1 contributor). 254 commits in last 90 days (~84.67/month, high activity). updated today. 11 days old (very recent). No merged pull requests recorded. No formal releases. no open issues. Has CI/CD workflows configured. detailed README (13787 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1667. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",1
"Description: 纯文本格式的S1帖子备份. Primary language: Python. very large codebase. 528 stars (good visibility). 62 forks (notable community interest). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 6.3 years old (mature repository). No merged pull requests recorded. 1 releases published. no open issues. Has CI/CD workflows configured. basic README (944 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.5115. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, a few releases published, no topics declared, mature and currently active.",4
"Description: Free Proxy List 🔄 Update Every 5 Minutes. Topics: free, free-proxy, free-proxy-list, proxy-list, http-proxy, socks4, socks5. very large codebase. 128 stars (good visibility). 23 forks (modest community interest). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.5 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. basic README (1687 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.5541. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, wiki enabled, well-tagged with topics, mature and currently active.",1
"Description: Articoli La Lente Mattutina. very large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 64 days old (recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",1
"Description: Welcome to EPG Talk, your go-to repository for an extensive Electronic Program Guide (EPG) covering a diverse range of television channels from the United States, Canada, United Kingdom, and Mexico. This project aims to simplify your TV viewing experience by providing accurate and up-to-date schedules, ensuring you never miss your favorite shows.. Topics: epg, iptv, tv-guide, tvguide, xmltv, xmltv-epg-data. very large codebase. 116 stars (good visibility). 8 forks (modest community interest). solo project (1 contributor). 552 commits in last 90 days (~184.0/month, high activity). updated today. 2.4 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (17877 chars). GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.2841. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, GitHub Pages site published, well-tagged with topics, mature and currently active.",1
